Артикул,Имя,Цена,Валюта,Картинка,Описание,Наличие,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики
K413,Поліроль панелі приладів (аерозоль) K2 POLO PROTECTANT 300ml (K413),53,₴,"https://content.rozetka.com.ua/goods/images/big/216429503.jpg, https://content.rozetka.com.ua/goods/images/big/216429508.jpg",Поліроль панелі приладів (аерозоль) K2 POLO PROTECTANT 300ml (K413),+,Бренд,K2,
E0725,Автохімія K2 07 250ml Багатофункціональний препарат х24,86,₴,https://content1.rozetka.com.ua/goods/images/big/232033125.jpg,"Багафункціональний препарат.Змащує та консервує без необхідності демонтажу.Універсальний засіб для чистки (розчиняє дрібні забруднення від мастила, гуми, клею), змащення (петлі, замки), усунення води із запалювальних систем, розмороження, захисту від корозії,ліквідує скрипіння.Можна використовувати на будь-яких поверхнях, окрім полікарбонатів і чистого полістирену.
К2 07 безпечний для металу, гуми, дерева, пластика, його можна наносити на пофарбовані металеві поверхні без будь-якої шкоди для фарби. К2 07 є ефективним при очищенні інструментів, обладнання і транспортних засобів.",+,Бренд,K2,
MG-X 75W-90 10L,Трансмиссионное масло EVO MG-X 75W-90 10 л,1865,₴,https://content2.rozetka.com.ua/goods/images/big/248523884.jpg,"EVO MG-X 75W90 – полусинтетическое трансмиссионное масло высшего качества, созданное с использованием высококачественных базовых масел и многофункционального пакета присадок, носителем для которого является тщательно подобранная смесь синтетических базовых масел.
ПрименениеEVO MG-X 75W90 – это универсальное всесезонное трансмиссионное масло предназначено для смазки ведущих мостов, механических коробок передач, коробок отбора мощности и вспомогательных редукторов, установленных на большинстве современных переднеприводных автомобилях, где требуется трансмиссионное масло класса API GL-4/GL-5.
Преимущества

Защищает от трения в коробках передач благодаря эффективному масляному слою при всех дорожных условиях и внезапных нагрузках;
Облегчает переключение передач благодаря соответствующей вязкости в холодных погодных условиях;
Высокая стойкость к окислению при высоких температурах и оптимальная термальная стабильность;
Повышает эффективность системы благодаря предотвращению образования коррозии, осадка, ржавчины и пены;
Увеличивает интервалы замены масла благодаря высокому индексу вязкости.",-,Бренд,EVO,Страна производитель,Германия,,,,,,,,,,,,,,,Вязкость по SAE,75W-90,"Емкость, л",10,Тип основы масла,Полусинтетическое,Допуски ОЕМ,"MAN 341 Type Z1, Scania STO 1:0, ZF TE-ML 05A, ZF TE-ML 07A, ZF TE-ML 16B, ZF TE-ML 17A",Категория,Легковые,Спецификации API,GL-4/GL-5,Сертификаты и заключения,Подробнее
HG7008,10-минутная промывка автоматической КПП с ER Hi-Gear HG7008,186,₴,https://content2.rozetka.com.ua/goods/images/big/7704913.jpg,"Безопасный моющий состав с синтетическим кондиционером металла ER обладает сверхвысокой очищающей способностью и обеспечивает эффективную защиту деталей АКПП от трения и повреждения абразивными частицами смываемых загрязнений. В трансмиссионной жидкости, как и в моторном масле, содержатся моющие присадки, которые утрачивают свои свойства по мере эксплуатации, вследствие чего в радиаторе АКПП и гидротрансформаторе образуются загрязнения и углеродистые отложения. При смене свежая трансмиссионная жидкость начинает активно смывать и растворять загрязнения, оставшиеся внутри гидравлической системы. В результате жидкость быстро теряет свои защитные свойства, а смытые отложения в виде взвеси забивают новый фильтр. Использование промывочного состава при смене трансмиссионной жидкости позволяет быстро и безопасно устранить загрязнения, значительно продлить срок службы свежей трансмиссионной жидкости и улучшить режим работы трансмиссии.  НАЗНАЧЕНИЕ: добавляется в трансмиссионную жидкость перед ее сменой.  ДЕЙСТВИЕ: препарат мягко и безопасно растворяет и удаляет большинство загрязнений и отложений из АКПП, что позволяет:   восстановить четкость переключения передач и плавность работы АКПП; продлить срок службы трансмиссионной жидкости; увеличить срок службы АКПП в 1,5–2 раза;   СОВМЕСТИМОСТЬ: безопасна для всех типов автоматических коробок передач и всех применяемых в них материалов.",-,Бренд,Hi-Gear,,,,,,,,,,,,,Объем,444 мл,,
E3 1L 15W-40,Аккумулятор PowerPlant для Toshiba Satellite L750 (PA3817U-1BRS) (10.8V/8800mAh/12Cells) (NB00000310),1499,₴,"https://content2.rozetka.com.ua/goods/images/big/50838509.jpg, https://content2.rozetka.com.ua/goods/images/big/50838560.jpg","Аккумуляторная батарея — самая важная часть ноутбука, которая обеспечивает вам мобильность, и возможность оставаться всегда в сети. Оригинальные элементы фирмы Samsung только наилучшего качества и добротная сборка гарантируют вам долговременный срок работы аккумулятора, длительное время работы, и достойную замену оригинальной АКБ. Надежный адаптер переменного тока дает возможность без перебоев одновременно заряжать батарею и работать с устройством. Аккумуляторы PowerPlant проходят 16 этапов теста по различным критериям. Преимуществами выбора наших батарей являются отсутствие ""эффекта памяти"", низкий уровень саморазряда, и способность к быстрой перезарядке.",+,,,,,Тип,Литий-ионный,Гарантия,12 месяцев,,,,,,,,,,,Совместимость,Toshiba,"Емкость, мА*ч",8800,"Напряжение, В",10.8,"Количество ячеек, шт",12,Альтернативные парт-номера,"TOSHIBA 
PA3817u-1BAS
PA3817u-1BRS
PA3818u 
PA3819u",Подходит для,"TOSHIBA 
Dynabook B351/W2CE	Dynabook B351/W2JE	Dynabook B351/W2ME 
276 = WA6457,Конструктор LEGO City Police Полицейская патрульная лодка 276 деталей (60277),1699,₴,"https://content.rozetka.com.ua/goods/images/big/19278640.jpg, https://content2.rozetka.com.ua/goods/images/big/19278619.jpg","Буль-буль-буль! Фрэнки Лупелли и Хэксоу Хэнк придумали план: похитить банковский сейф и увезти его на своей мини-субмарине. Присоединяйтесь к Грейси Гудхарт и сотрудникам полиции LEGO City на борту потрясающего плавучего патрульного катера. Отправьте беспилотник наблюдения и запустите подводный скутер. Когда мошенники поднимутся на поверхность, чтобы глотнуть воздуха, стреляйте из сетемета, подтащите их к себе и доставьте в тюрьму LEGO City, где им самое место!",+,,,,,,,,,,,Материал,Пластик,,,,,,,Вид,Конструкторы,Пол ребенка,"Девочка, Мальчик",Количество деталей,276,Тема набора,"Корабли, Полиция, Спасатели",Возраст,"10 лет, 11 лет, 12 лет, 5 лет, 6 лет, 7 лет, 8 лет, 9 лет",Страна-производитель товара,Чехия
LS346,Паливні фільтри LS346 (PURFLUX),198,₴,https://content1.rozetka.com.ua/goods/images/big/224869626.jpg,"ALFA ROMEO/FIAT 1.9, 2.4 D,  97 -09/05",+,Бренд,Purflux,
118/2 = WA6555,Кроссовки Palmyra 118-002-TOMбк 38 24 см Белые (ROZ6400036884),1899,₴,"https://content2.rozetka.com.ua/goods/images/big/215894103.jpg, https://content1.rozetka.com.ua/goods/images/big/215894105.jpg","Palmyra - предоставляет широкий ассортимент качественной обуви. Обувь отличается стильным современным дизайном, индивидуальностью, а также высоким качеством.",+,,,,,,,,,Цвет,Белый,,,,,,,,,Размер,38,Назначение,Для повседневной носки,Сезон,"Весенний, Летний, Осенний",Материал верха,Кожа,Материал подкладки,Искусственная кожа,Материал подошвы,ТЭП,Страна-производитель товара,Украина
A1185,Паливні фільтри A1185 (PURFLUX),344,₴,https://content1.rozetka.com.ua/goods/images/big/224855996.jpg,REMAULT Modus 1.2 12/04-,+,Бренд,Purflux,
A1406,Фільтр повітря A1406 PURFLUX,329,₴,https://content2.rozetka.com.ua/goods/images/big/242712386.jpg,Оригінальний фільтр повітря A1406  PURFLUX,+,Бренд,Purflux,
1236 = WP9314,Леггинсы ISSA PLUS 12360 S Черные (issa2000686047595),440,₴,"https://content1.rozetka.com.ua/goods/images/big/178335082.jpg, https://content2.rozetka.com.ua/goods/images/big/178335084.jpg","Черные облегающие зауженные леггинсы из трикотажа на меху. Модель с широким поясом и высокой посадкой оснащена передними карманами.Замеры:Полуобхват талии, см: S (30-40), M (32-42), L (34-44), XL (36-46). Полуобхват бедер, см: S (43), M (45), L (47), XL (49). Длина изделия — 100 см. Длина внутреннего шва — 77 см. ISSA PLUS поможет приобрести женскую одежду на любой вкус и бюджет. Все представленные модели разработаны и произведены под собственной торговой маркой производителя — ISSA PLUS. Она гарантирует качество — качество материалов, дизайна и пошива. Девиз компании «Мы не следуем моде. Мы диктуем ее» демонстрирует уровень ответственности компании как на этапе разработки, так и на этапе производства.  Для создания моделей бренд привлекает ведущие дизайнерские бюро, умело и со вкусом трансформирующие ведущие мировые тренды, которые диктует мода.",+,,,,,,,,,Цвет,Черный,Материал,"Полиэстер, Хлопок",,,,,,,Размер,S,Посадка,Высокая,Состав,"50% хлопок, 50% полиэстер",Дополнительные характеристики,Ткань низкой эластичности,Страна-производитель товара,Украина
A1487,Слайдер-дизайн для ногтей A1487 6.2*5.2 см STZ,14,₴,https://content.rozetka.com.ua/goods/images/big/246476007.jpg,"Слайдер-дизайн для ногтей A1487Размер: 6.2*5.2 см        . Что нужно для того, что бы сделать слайдер-дизайн ?1. Слайдер2. Емкость с водой3. Ножницы4. ПинцетКак наносить слайдер-дизайн 1.Сделать маникюр.2.Обезжирить ногтевую пластину. Нанести праймер.3. Нанести базу. Просушить в лампе 2 мин.4. Наносим цветное покрытия. Сушим 2 мин.5.Наносим топовое покрытия. Сушим 2 мин. Убираем липкий слой.6. Наносим базу. НЕ СУШИМ.7.Убираем пленку со слайдера, отрезаем нужный кусочек. Опускаем в воду. Берем пинцетом рисунок и размещаем на ногтевой пластине. Сушим в лампе.8. Покрываем топом 2 раза. Снимаем липкий слой.Ваш маникюр готов!",+,,,
130/6 = WA6741,Упаковка овоще-мясного пюре Gerber Нежные овощи с телятиной с 6 месяцев 130 г х 6 шт (7613287166999),289,₴,"https://content1.rozetka.com.ua/goods/images/big/187270807.jpg, https://content2.rozetka.com.ua/goods/images/big/187270797.jpg","Идеальной пищей для грудного ребенка является молоко матери. Всемирная организация здравоохранения рекомендует исключительно грудное вскармливание в первые шесть месяцев и последующее введение прикорма при продолжении грудного вскармливания. Gerber поддерживает данную рекомендацию. Для принятия решения о сроках и способе введения данного продукта в рацион ребенка необходима консультация педиатра. Возрастные ограничения указаны на упаковке товаров в соответствии с законодательством Украины.
Овоще-мясное пюре Gerber Нежные овощи с телятиной — это полноценный обед, который обеспечивает вашего малыша необходимой энергией и формирует привычку к правильному питанию с раннего детства.Предназначено для здоровых детей с 6 месяцев*. Пюре имеет нежную, однородную консистенцию, отлично подходит для расширения рациона и развития вкусовых предпочтений малыша. Это пюре не только вкусное, но и очень полезное, ведь изготовлено из натуральных овощей и мяса, без добавления крахмала, соли и специй.
Состав: пюре из моркови (25%), пюре из тыквы (25%), вода питьевая, телятина (10%), пюре из картофеля (10%), мука рисовая, масла (рапсовое с низким содержанием эруковой кислоты, подсолнечное). Изготовлено без использования генетически модифицированных ингредиентов, искусственных консервантов, красителей и ароматизаторов.
*Проконсультируйтесь с врачом, когда вводить в рацион вашего малыша это пюре.",+,,,,,,,,,,,,,,,,,,,Свойства продукта,"Без ГМО, Без ароматизаторов, Без консервантов, Без красителей, Без крахмала, Без соли",Вид пюре,Овоще-мясное,Страна,Польша,Вкус,Кролик,"Количество в упаковке, шт",6,Вид упаковки,Стеклянная баночка,"Вес, г",130,Срок хранения,24 месяца,Срок хранения после вскрытия упаковки,24 часа,Возраст,6 месяцев
KF31,Ботинки Horoso Kf318-2A 41 25.5 см Black (H2100000186112),1318,₴,"https://content.rozetka.com.ua/goods/images/big/98623763.jpg, https://content.rozetka.com.ua/goods/images/big/98623885.jpg",Ботинки из экокожи.,-,,,,,,,,,Цвет,Черный,,,,,,,,,Размер,41,Сезон,Зимний,Высота изделия,Короткие,Материал верха,Экокожа,Материал подкладки,Искусственный мех,Мембрана,Нет,Материал подошвы,Термоэластопласт,Тип подошвы,Платформа,Застежка,Шнуровка,Страна-производитель товара,Китай
A203,Кроссовки Navigator NN-A2032-1 44 Черные (Na2000001865996),1098,₴,"https://content2.rozetka.com.ua/goods/images/big/170884470.jpg, https://content.rozetka.com.ua/goods/images/big/170884473.jpg","Бренд Navigator производит удобную и практичную обувь на высокотехнологичном оборудовании.Благодаря постоянному обновлению ассортимента модной и качественной продукции, а так же особенным подходом к своему потребителю, Navigator завоевал доверие и высокую оценку со стороны покупателей.",+,,,,,,,,,Цвет,Черный,,,,,,,,,Размер,44,Назначение,Для повседневной носки,Сезон,"Весенний, Демисезонный, Летний, Осенний",Материал верха,Искусственная кожа,Материал подкладки,Текстиль,Подошва,"Толстая, более 2 см",Мембрана,Нет,Материал подошвы,Резина,Страна-производитель товара,Китай
KF200,Толстовка Бемби KF200 801 98 см Синяя (07200026638.801),524,₴,"https://content2.rozetka.com.ua/goods/images/big/33579996.jpg, https://content.rozetka.com.ua/goods/images/big/33580049.jpg","Bembi (Бемби) - ведущий украинский производитель детской одежды с широким ассортиментом. Товар сертифицирован в Украине и Таможенном Союзе. В производстве используются качественные и безопасные ткани, которые имеют сертификат Oeko-Tex Standard 100. Фурнитура безникелевая. Одежда изготавливается в соответствии с ГОСТом на современном оборудовании квалифицированными швеями по строгой технологии.  Бемби - удобная, практичная и стильная одежда, в которой всегда будет комфортно вашему ребенку.",+,,,,,,,,,Цвет,Темно-синий,Материал,Трехнитка,,,,,,,Детский возраст,3 года,Рост,98 см,Особенности модели,С капюшоном,Принт,Рисунок,Состав,"88% хлопок, 12% полиэстер",Страна-производитель товара,Украина
137/3 = WA9412,Ботинки Grisport 13701 O38tn 44 29.3 см Коричневые (4820441370106),3899,₴,"https://content.rozetka.com.ua/goods/images/big/62850265.jpg, https://content2.rozetka.com.ua/goods/images/big/62850289.jpg","Мужские кожаные ботинки для туризма от бренда Grisport – отличный выбор для длительных прогулок по пересеченной местности в осенне-зимний период.Ботинки на шнуровке – хорошо держат ногу, смягченный задник позволяет ноге чувствовать комфорт в течение всего использования. Крепкая подошва Vibram гарантирует надежное сцепление с поверхностью, а мембрана сохранит ноге в тепле и сухости.
Технологии и особенности:
Мембрана Spo-Tex обеспечивает высокую устойчивость обуви к влаге, защищая ноги от снега и дождя. При этом влага внутри обуви (пот) тоже не задерживается, испаряясь через микропоры.
Подошва Vibram – идеальное решение для альпинистской и трекинговой обуви. Подошва производится из долговечной резины и обладает рядом преимуществ: сцепление с поверхностью, максимальная гибкость, надежная поддержка и прочность нескользящей основы.
Рекомендации по уходу:

После каждой носки просушивать обувь избегая нагревания;
Протирать влажной тканевой салфеткой или губкой, использовать влагозащитный спрей;
Не рекомендуется применять продукты, содержащие высокий процент жира или масла;
Хранить обувь в коробке, используя специальные вставки или бумагу для поддержания формы.",+,,,,,,,,,Цвет,Коричневый,,,,,,,,,Размер,44,Сезон,"Весенний, Демисезонный, Осенний",Стиль,Повседневный (casual),Высота изделия,Средние,Материал верха,Кожа,Материал подкладки,Текстиль,Мембрана,Spo-Tex,Материал подошвы,Vibram / Резина,Застежка,Шнуровка,Страна-производитель товара,Италия
KF201,Топливный фильтр MOLDER аналог 95003E/KC102/WDK725 (KF201),180,₴,"https://content1.rozetka.com.ua/goods/images/big/57701163.jpg, https://content.rozetka.com.ua/goods/images/big/57701170.jpg","Топливные фильтры MOLDER поддерживают эксплуатационную надежность двигателя и защищают систему впрыска от загрязнения. Системы впрыска современных бензиновых и дизельных двигателей чутко реагируют на малейшие загрязнения топлива. Если не производится регулярная замена топливного фильтра согласно рекомендации, это может привести к закупорке систем впрыска и угрозе эксплуатационной безопасности.  Благодаря тонкости фильтрации ≥2 мкм (0,002 мм) обеспечивается высокоэффективное удаление частиц загрязнения, которые таким образом не попадают в систему впрыска. В современных системах впрыска дизельных двигателей фильтр удаляет из топлива воду, предотвращая коррозионные повреждения системы впрыска (напр. ТНВД – топливный насос высокого давления).  Фильтр топливный MOLDER KF201 (аналог 95003E/KC102/WDK725)",+,Бренд,Molder,,,,,,,,,,,,,,,,
177/1 = WA6593,"Asus PCI-Ex GeForce RTX 3060 Phoenix V2 LHR 12GB GDDR6 (192bit) (1777/15000) (1 x HDMI, 3 x DisplayPort) (PH-RTX3060-12G-V2)",22499,₴,"https://content1.rozetka.com.ua/goods/images/big/191491484.jpg, https://content.rozetka.com.ua/goods/images/big/191491514.jpg","Данная видеокарта является Limited Hash Rate версией — оснащена аппаратным ограничителем майнинга Ethereum.Компактная мощьВидеокарты серии Phoenix предлагают максимально возможную производительность в компактном форм-факторе, который делает их совместимыми с большинством миниатюрных компьютерных корпусов. Такие устройства требуют эффективного охлаждения, поэтому на них используются пыленепроницаемые (IP5X) вентиляторы с долговечными двойными шарикоподшипниками.
Микроархитектура NVIDIA AmpereНовая микроархитектура NVIDIA Ampere выводит игру на новый уровень за счет улучшенных функциональных блоков, включая RT-ядра второго поколения и тензорные ядра третьего поколения.
Включаем RTX!Фантастический реализм и высокая скорость, ставшие возможными благодаря технологиям трассировки лучей и искусственного интеллекта, – в играх нового поколения!
Технология DLSSТехнология сглаживания с алгоритмами глубокого обучения NVIDIA DLSS обеспечивает бескомпромиссное качество изображения за счет использования имеющихся в видеокартах GeForce RTX тензорных ядер. При этом она мало влияет на скорость игры, что позволит выкрутить настройки на максимум. Искусственный интеллект – на службе у геймеров!
Платформа для творчестваВидеокарты серии GeForce RTX 30 подходят не только для игр, но и для продуктивной работы. Поддержка технологий искусственного интеллекта, совместимость с программной платформой NVIDIA Studio и высокая производительность делают их отличным выбором для трехмерного моделирования, редактирования видеоматериалов в формате 8K или стриминга в прямом эфире.",+,,,,,,,Гарантия,36 месяцев,,,,,,,,,,,Частота памяти,15000 МГц,Графический чип,GeForce RTX 3060,Частота ядра,OC Mode - 1807 МГц (в разгоне) Gaming Mode - 1777 МГц (в разгоне),Система охлаждения,Axial-tech Fan Design,Объем памяти,12 ГБ,Разъемы,"DisplayPort, HDMI",Максимально поддерживаемое разрешение,7680x4320,Поддерживаемые 3D API,"DirectX 12, OpenGL 4.6",Разрядность шины памяти,192 бит,Минимально необходимая мощность БП,650 Вт,Тип памяти,GDDR6,Размеры,177 x 128 x 51 мм,Интерфейс,PCI-Express x16 4.0,Форм-фактор,Дискретная (Стандартная),Тип системы охлаждения,Активная,Дополнительное питание,1 х 8 pin,Особенности,"Поддержка UHD 4K, Поддержка UHD 8K, Поддержка от 3 мониторов, С бэкплейтом",Страна-производитель товара,Китай,Горячая линия производителя,"ASUS +38 044 545-77-27 Пн - Пт, 09:00-18:00",Количество вентиляторов,1,"Длина видеокарты, мм",177,Занимаемых слотов,2.55
A367,Модульная картина Interno Эко кожа Прозрачное озеро в горах 108х60см (A3672S),1022,₴,https://content.rozetka.com.ua/goods/images/big/17081216.png,"Модульная картина напечатана на искусственной коже которая в точности копирует натуральную. Данный материал специально создан для печати он не трескается , не шелушится. Благодаря не пористой структуре прекрасно подается влажной уборке. Выглядит современно, стильно и благородно.Плотность 380 г/м2   Тип печати -  Ультрафиолетовая, полимеризация чернил происходит под воздействием УФ лампы, чернила мгновенно закрепляются на поверхности полотна, не впитываясь в него и соответственно не теряя цвет, не растекаются сохраняя четкость изображения. В итоге картина четкая, яркие и сочные цвета, панно не выгорает под воздействием солнечных лучей, водостойкая.   Полотно натянуто на деревянный подрамник из срощенной рейки, которая не деформируется от влаги и перепада температур.Толщина подрамника 1.5 см. Расстояние между модулями 2см.   В комплекте два вида крепежа : 1- пластиковый кронштейн с двухсторонним скотчем - который избавит от сверления стены.2 - D образные скобы.",+,,,,,,,Гарантия,30 дней,,,Материал,Искусственная кожа + дерево,,,,,,,Ширина,108 см,Тематика,Природа,Вид,Модульные картины,Форма,Прямоугольная,Высота,60 см,Количество модулей,5,Страна-производитель товара,Украина
949/2 = WF8335,Трусы-слипы Lama 949CL XL 2 шт. Mix принт (5904577882463),505,₴,"https://content2.rozetka.com.ua/goods/images/big/244046678.jpg, https://content2.rozetka.com.ua/goods/images/big/244046680.jpg","Компания Lama уже с несколько десятков лет успешно создает женское, мужское и детское нижнее белье, обеспечивая себе высшую позицию на польском и заграничном рынках в области белья. Нижнее белье Lama изготовлено из высококачественных материалов, создано талантливыми дизайнерами, согласно самым новым мировым трендам, оценено клиентами, для которых естественность и удобство самые важные.",+,,,,,,,,,Цвет,Черный,Материал,"Хлопок, Эластан",,,,,,,Модель,Слипы,"Количество в упаковке, шт",2,Стиль,Повседневный (casual),Размер,XL,Состав,"95% хлопок, 5% эластан",Принт,Рисунок,Страна-производитель товара,Китай,Посадка,Низкая
838 = WF8043,Кроссовки Bona 838CB 46 (30.5 см) Черные (H2000000482866),1469,₴,"https://content1.rozetka.com.ua/goods/images/big/238829161.jpg, https://content1.rozetka.com.ua/goods/images/big/238829168.jpg","Обувь Bona – это паритет демократичной цены, высокого качества и стильного дизайна. Все модели отличаются хорошей амортизацией, циркуляцией воздуха, влагоотведением, устойчивостью, удобным супинатором.",+,,,,,,,,,Цвет,Черный,,,,,,,,,Размер,46,Назначение,Для повседневной носки,Сезон,"Весенний, Демисезонный, Летний, Осенний",Материал верха,Кожа,Материал подкладки,Текстиль,Подошва,"Толстая, более 2 см",Мембрана,Нет,Материал подошвы,EVA / Полиуретан,Застежка,Шнуровка,Страна-производитель товара,Китай
KF110/2,Топливный фильтр MOLDER (KF110/2),200,₴,"https://content.rozetka.com.ua/goods/images/big/57713683.jpg, https://content.rozetka.com.ua/goods/images/big/57713697.jpg","Топливные фильтры MOLDER поддерживают эксплуатационную надежность двигателя и защищают систему впрыска от загрязнения. Системы впрыска современных бензиновых и дизельных двигателей чутко реагируют на малейшие загрязнения топлива. Если не производится регулярная замена топливного фильтра согласно рекомендации, это может привести к закупорке систем впрыска и угрозе эксплуатационной безопасности.  Благодаря тонкости фильтрации ≥2 мкм (0,002 мм) обеспечивается высокоэффективное удаление частиц загрязнения, которые таким образом не попадают в систему впрыска. В современных системах впрыска дизельных двигателей фильтр удаляет из топлива воду, предотвращая коррозионные повреждения системы впрыска (напр. ТНВД – топливный насос высокого давления).  Фильтр топливный MOLDER KF1102",+,Бренд,Molder,
AH319,Фільтр салону AH319 PURFLUX,169,₴,https://content1.rozetka.com.ua/goods/images/big/242406880.jpg,Оригінальний фільтр салону PURFLUX AH319,+,Бренд,Purflux,
LK119,Женский клатч из PU-кожи LK1196-3,560,₴,"https://content.rozetka.com.ua/goods/images/big/253316628.jpg, https://content2.rozetka.com.ua/goods/images/big/253316630.jpg",Размеры : (ВхШхГ) 11*22*5 см;   Отделы: 1 основное вместительное отделение. Внутри накладные карманы для мелочей Материал изготовления: качественная PU-кожа Ручки: 1 длинная регулируемой длины для ношения сумки через плечо Подкладка из полиэстера Закрывается на молнию и клапан на магнитной кнопке Гарантия: 1 мес.,-,,,,,,,Гарантия,1 месяц,Цвет,Черный,,,,,,,,,Категория,Для женщин,Состав,Экокожа,Страна-производитель товара,Китай
156/1 = WA9416,Инсталляция GEBERIT Duofix 458.126.00.1 с панелью Delta 50 115.135.21.1 хром + унитаз ROCA Gap Rimless A34H47C000 с сиденьем Soft Close,12213,₴,"https://content1.rozetka.com.ua/goods/images/big/13504407.jpg, https://content1.rozetka.com.ua/goods/images/big/13504412.jpg","Комплект инсталяционной системы состоит из монтажного комплекта Duofix 458.126.00.1 от Geberit со сливным бачком, подвесного, безободкового унитаза Gap A34H47C000 с дюропластовым сиденьем Soft Close от компании Roca, а также пластиковой панели смыва 115.135.21.1 серии Delta 50 в хромированном цвете от компании Geberit.В состав монтажного комплекта входят необходимые крепления для установки и звукоизоляционная прокладка.",+,,,,,Тип,Комплект,Гарантия,10 лет официальной гарантии от производителя,,,,,,,,,,,Назначение,Для унитаза,Безободковый унитаз,Да,Комплект поставки,"Инсталляция GEBERIT Duofix 458.126.00.1:

Инсталляционная рама со сливным бачком UP100 111.153.00.1
Панель смыва GEBERIT Delta 50 115.135.21.1 с 2-мя кнопками
Звукоизоляционная прокладка 156.050.00.1
Крепления 111.839.00.1

Подвесной, безободковый унитаз ROCA Gap Rimless A34H47C000 с сиденьем Soft Close

Монтажная коробка для окна обслуживания из полистирола
Угловой запорный вентиль R 1/2 с кольцом-адаптером, совместимый с MeplaFix
2 анкера для крепления к стене
Комплект соединительных патрубков для унитаза, ø 90 мм
Фановый отвод для унитаза, ПНД, ø 90/90 мм
Адаптер, ø 90/110 мм
Крепежные элементы
2 резьбовые шпильки М12 для крепления санфаянса
Пристенное крепление
Монтажная рамка
Толкатели привода смыва
Стопор вращения",Монтаж,Застенный,Материалы,Пластик / Сталь / Керамика,"Объем смывного бачка, л",9,Подвод воды,"Слева, справа и сзади",Регулировка смыва,"3 л, 6 л",Дополнительные характеристики,"Инсталляционная система:

Для монтажа в гипсокартонные стены на высоту рамы или по высоте помещения перед капитальной либо гипсокартонной стеной
Для унитазов с межосевым расстоянием под крепежные шпильки 18 см или 23 см
Для крепежа в пол (0 - 20 см)
Для фронтальной установки

Бачок UP100, толщина 12 см, скрытого монтажа с фронтальным управлением смыва
Бачок полностью герметизированный от попадания конденсата
Настраивается большой объем воды для смыва, объем малого смыва не регулируется
При заводской установке возможен немедленный последующий смыв
Подвод воды по центру сзади или сверху
Присоединение подводки к запорному клапану вручную без инструмента
Для подсоединения Geberit AquaClean
Двойной смыв при использовании со смывной клавишей Delta 50, Delta 51 или Delta 21
Смыв/стоп или одинарный смыв при использовании со смывной клавишей Delta 40, Delta 15 или Delta 11
Рама порошковой окраски, синий ультрамарин
Самонесущая конструкция
Рама с отверстиями 9 мм для крепления в деревянном каркасе
Ножки оцинкованные, с бесступенчатой регулировкой 0 - 20 см
Опорная площадка из пластика, глубина подходит для монтажа в профиль UW50
Монтажная глубина 12 см

Унитаз подвесной ROCA Gap Clean Rimless A34H47C000:

Подвесной под инсталляцию
Rimless - безободковая конструкция чаши

Сиденье для унитаза:

Материал: дюропласт
Технология Soft Close
Крепление: металлическое",Цвет унитаза/биде,Белый,Цвет кнопки,Хром,Цвет крышки,Белый,Габариты (ВхШхГ),Инсталляция: 112 x 50 x 12.6 смКнопка смыва: 16.4 x 24.6 x 2.5 смУнитаз: 34.5 x 34.7 x 54 см,Вес,41.4 кг кг,"Вес в упаковке, кг",42.7 кг,Страна-производитель товара,Швейцария,Управление кнопки для смыва,Механическое
113/3 = WA9579,Сандалии Crocs Jibbitz Sexi Flip 11354-001-W6 36-37 22.9 см Черные (883503611481),2099,₴,"https://content.rozetka.com.ua/goods/images/big/133787274.jpg, https://content1.rozetka.com.ua/goods/images/big/133787291.jpg","Основу каждой пары обуви Crocs™ составляет инновационный материал Croslite™ — полимер, производящийся по революционной технологии. Благодаря данному материалу всю обувь Crocs™ отличает гигиеничность, мягкость и легкость в уходе. А применение ортопедических материалов для пятки, встроенного супинатора и специальной геометрии внутренней поверхности — гарантия того, что ноги всегда будут в комфорте и останутся здоровыми. Комфортные, легко надевать и снимать На основе материала Croslite™ для легкости и амортизирующего эффекта Антибактериальный эффект Ортопедические свойства",+,,,,,,,,,Цвет,Черный,,,,,,,,,Размер,"36, 37",Сезон,Летний,Материал верха,Croslite,Материал подкладки,Без подкладки,Мембрана,Нет,Материал подошвы,Croslite,Дополнительные характеристики,Технология: Croslite,Страна-производитель товара,"Босния и Герцеговина, Бразилия, Вьетнам, Италия, Китай, Мексика"
L510,Паливні фільтри L510 (PURFLUX),152,₴,https://content2.rozetka.com.ua/goods/images/big/224869678.jpg,"TOYOTA Auris, Yaris III , Urban Cruiser 1.3 VVT-I, DAIHATSU Extol 1.3 16V, Sirion 1.0",+,Бренд,Purflux,
